closure_group_id,rca,ur,graph_children,length_m,lat,lon
{ae075743-66a9-45cd-9103-e6ec075d31eb},Waka Kotahi NZ Transport Agency,,1,12,-37.86932,175.45829
{e3626f5b-8412-48e7-9cf8-529e8d763f2e},Waka Kotahi NZ Transport Agency,,1,12,-36.84370,174.74995
{73322e29-4b5b-4145-be5e-5aa96bde743f},Waka Kotahi NZ Transport Agency,,1,12,-36.90210,174.81023
{2f3549a5-f41b-4dfc-baff-3579f6aea968},Waka Kotahi NZ Transport Agency,,1,12,-36.99323,174.84393
{6e1ffd09-04cd-465a-a992-94b92f0bc839},Waka Kotahi NZ Transport Agency,rural,1,12,-36.87029,174.67265
{bc236aaf-daff-4edf-b1e7-5e93f6f902fd},Waka Kotahi NZ Transport Agency,,1,12,-36.90155,174.81023
{dca36f7a-0a25-49da-a482-ead16a211cbf},Waka Kotahi NZ Transport Agency,,1,12,-41.21621,174.88259
{775099cb-e65f-406c-bf05-49144cb7d49a},Waka Kotahi NZ Transport Agency,,1,12,-37.19057,174.98180
{c14bb511-e72b-4a1a-838d-cfd7524bccef},Waka Kotahi NZ Transport Agency,rural,1,12,-36.85411,174.75834
{ab752344-89a7-4a85-88fd-b31cf7c494a6},Waka Kotahi NZ Transport Agency,,1,12,-36.93684,174.85260
{0ee39415-44ca-4c34-8041-1934d2c2c361},Waka Kotahi NZ Transport Agency,rural,1,12,-37.10829,174.94472
{26501448-4166-43fe-a310-f44bc64b4995},Waka Kotahi NZ Transport Agency,,1,11,-36.86450,174.66524
{42086478-9398-4681-81a8-d3b802c0d1cd},Waka Kotahi NZ Transport Agency,rural,1,11,-37.80107,176.39950
{2846932b-90be-4b6c-979b-a25b859228ff},Waka Kotahi NZ Transport Agency,,1,11,-40.86888,175.03539
{6a54b858-d276-46f7-830e-0907b5790a90},Waka Kotahi NZ Transport Agency,,1,11,-36.73353,174.71654
{c94c8c7c-5272-45e4-9aa0-8ed960917b57},Waka Kotahi NZ Transport Agency,,1,11,-36.66152,174.66957
{19b21b76-0644-4e04-a77b-42ff5671bb3f},Waka Kotahi NZ Transport Agency,,1,11,-36.79017,174.75421
{f8b0a936-a692-425d-b0d4-de65c9fe2057},Waka Kotahi NZ Transport Agency,rural,1,11,-37.73503,176.10837
{032cca9a-8308-4656-89a8-5a028ef50049},Waka Kotahi NZ Transport Agency,,1,11,-36.87112,174.77258
{7209bac9-3c2f-4bd0-af0c-a1c8f6f0d6e1},Waka Kotahi NZ Transport Agency,rural,1,11,-41.30175,173.25108
{e58fc90c-8275-4b44-8eba-ccc2c6441105},Waka Kotahi NZ Transport Agency,,1,11,-36.80148,174.76152
{7b90a4a4-9704-42f9-83bc-df19adc7dbde},Waka Kotahi NZ Transport Agency,,1,11,-36.99355,174.84303
{4f369f45-a373-46b7-b6a2-d1dc0fbe338b},Waka Kotahi NZ Transport Agency,rural,1,11,-41.30183,173.25096
{b846be61-bd7f-441b-a06b-7dd255cdb86b},Waka Kotahi NZ Transport Agency,,1,11,-37.80214,175.30559
{565cfea9-60d9-4d69-9ca0-2c0825d3ba63},Waka Kotahi NZ Transport Agency,,1,11,-37.66485,176.20800
{ed07dea7-703d-4160-910a-698dfb7820da},Waka Kotahi NZ Transport Agency,,1,11,-36.78626,174.75142
{dd1aee50-00ee-42fd-9434-69e06eb0707b},Waka Kotahi NZ Transport Agency,,1,11,-36.76914,174.74152
{6558c983-39f6-4565-8817-89d0df47e045},Waka Kotahi NZ Transport Agency,,1,11,-37.35297,175.08099
{2f42ed1f-4ee8-45c2-803e-4efc064efb16},Waka Kotahi NZ Transport Agency,rural,1,11,-36.99627,174.88555
{29902bce-1965-4aab-b224-9c5a3f33f073},Waka Kotahi NZ Transport Agency,,1,11,-36.98381,174.88347
{48c717f3-124d-4991-a8df-37441b1ccbfc},Waka Kotahi NZ Transport Agency,,1,11,-36.86033,174.75996
{d957aaaf-87f9-4a19-9c69-73e91f170ea9},Waka Kotahi NZ Transport Agency,,1,11,-36.83618,174.74225
{c62c0d9c-282c-47aa-b0c7-91c9aa1307a2},Waka Kotahi NZ Transport Agency,,1,11,-37.14115,174.96810
{6c295fc3-cf08-4379-b0be-e37626b46d02},Waka Kotahi NZ Transport Agency,,1,11,-40.35432,175.61549
{0faa63dd-4bee-42a6-ac8b-db8c1a653086},Waka Kotahi NZ Transport Agency,,1,11,-37.76905,175.23944
{f052d5b2-26d6-4487-8164-fdc14514f03c},Waka Kotahi NZ Transport Agency,,1,11,-36.81661,174.61294
{0abb6464-7689-4f46-b517-1e48c4d7b78f},Waka Kotahi NZ Transport Agency,rural,1,11,-36.88084,174.78583
{f31359e4-d0bf-421b-b5c7-bd7ae3a193fc},Waka Kotahi NZ Transport Agency,rural,1,11,-37.69570,176.07303
{f882da8d-c52a-431a-93e7-40a2a76de256},Waka Kotahi NZ Transport Agency,rural,1,11,-36.87025,174.67261
{d9c3faeb-eed6-47bf-990c-39dcf459a9e8},Waka Kotahi NZ Transport Agency,rural,1,11,-37.75353,176.10288
{b44692a0-1a57-4b82-b1b8-ed6b55c32a76},Waka Kotahi NZ Transport Agency,,1,11,-36.91626,174.75501
{8d195319-fb8c-404d-9a39-9c86ab3dffff},Waka Kotahi NZ Transport Agency,,1,11,-36.91861,174.76187
{88f85ea3-1eb3-440b-9af1-a299ff852ee5},Waka Kotahi NZ Transport Agency,rural,1,11,-39.94140,175.04207
{802a3dae-b03a-4900-b025-74eb987c1c6d},Waka Kotahi NZ Transport Agency,,1,11,-37.20580,174.99371
{645bef4f-4cea-4e0e-9009-c91fda0ddf56},Waka Kotahi NZ Transport Agency,,1,11,-36.79904,174.76105
{3f1c0b21-cfa4-404a-b251-738411c0535d},Waka Kotahi NZ Transport Agency,,1,11,-41.16392,174.83453
{674d45db-cc5f-414b-aa6d-4f5a2f3fef99},Waka Kotahi NZ Transport Agency,,1,11,-37.19043,174.98204
{e28d7be2-f101-45ac-8faf-8c3edf29d147},Waka Kotahi NZ Transport Agency,,1,11,-38.15015,176.26601
{52828cc2-a3a6-44b1-8619-ed696fa8428f},Waka Kotahi NZ Transport Agency,,1,11,-37.66548,176.20687
{1fdf8008-b239-4e97-9b6e-5ea72f53802e},Waka Kotahi NZ Transport Agency,rural,1,11,-37.69545,176.11146
{1b037c03-06ac-4c0c-8f68-4ed0f4b56d76},Waka Kotahi NZ Transport Agency,,1,11,-36.89027,174.79892
{bb721145-1994-46a3-8952-899b4c57ac0f},Waka Kotahi NZ Transport Agency,,1,11,-36.90363,174.81226
{8e9bb496-eb1a-45b7-8ee4-c6284522da36},Waka Kotahi NZ Transport Agency,rural,1,11,-40.76039,175.15762
{b5a7b47d-aaca-4f70-8930-7f4dd08b7c5e},Waka Kotahi NZ Transport Agency,rural,1,11,-37.94179,175.66787
{76ca3e5e-459d-41c5-945e-37720ef2a5ff},Waka Kotahi NZ Transport Agency,,1,11,-36.88921,174.79714
{f9a7b950-6b5a-47e3-8a63-4b1f77bcd558},Waka Kotahi NZ Transport Agency,,1,11,-37.06899,174.92704
{3bdcf8da-d78c-4235-a24d-cf24e8b14b76},Waka Kotahi NZ Transport Agency,,1,11,-36.87645,174.78146
{040da3d0-f7b2-4ba1-9b9a-b9787fd89f30},Waka Kotahi NZ Transport Agency,,1,11,-37.10456,174.94584
{de09919d-a2f8-44e9-a2e5-0e59eb0a56c9},Waka Kotahi NZ Transport Agency,,1,11,-36.80793,174.62202
{ef71e953-e677-4368-9f1e-3ecd75201c12},Waka Kotahi NZ Transport Agency,,1,11,-36.85118,174.75399
{5e134dae-dc10-46d5-8869-5c429c242d95},Waka Kotahi NZ Transport Agency,,1,11,-36.90426,174.81147
{1b19e56f-53d2-4739-abcc-57e83c4254a7},Waka Kotahi NZ Transport Agency,,1,11,-36.96520,174.79852
{c05fcf7d-3a03-4c42-93d1-03f04572860a},Waka Kotahi NZ Transport Agency,rural,1,11,-36.98580,174.88421
{b3ee1557-8114-4391-bfd8-0a0c04c0441c},Waka Kotahi NZ Transport Agency,,1,11,-36.99600,174.88560
{dd8b8291-4335-48c7-9df1-3be2e416aef0},Waka Kotahi NZ Transport Agency,,1,11,-37.68627,176.16243
{fbd3749e-ae79-457d-ae4f-6527982170a3},Waka Kotahi NZ Transport Agency,,1,11,-39.49607,176.87381
{07ce72ec-8243-4044-a1a0-61f94c994f51},Waka Kotahi NZ Transport Agency,,1,11,-41.10811,174.91669
{d4fb8b05-93c1-4fa3-96a1-76c71e857900},Waka Kotahi NZ Transport Agency,rural,1,11,-36.79963,174.63695
{d8138450-bcde-474c-9a2e-9bd0df821c9d},Waka Kotahi NZ Transport Agency,,1,11,-39.47503,176.87727
{18c96e40-99fe-41f8-a00b-82c61d320bb8},Waka Kotahi NZ Transport Agency,rural,1,11,-36.94041,174.79021
{56f173c5-9962-4ca3-8656-e32f4d1c4df0},Waka Kotahi NZ Transport Agency,rural,1,11,-36.95269,174.79188
{abfa73bd-57d0-4324-9538-dddafef8bd69},Waka Kotahi NZ Transport Agency,,1,11,-37.04185,174.91091
{bbf29555-b49d-49ca-944e-c7d596667080},Waka Kotahi NZ Transport Agency,rural,1,11,-39.94146,175.04205
{f2ccf9ac-437b-47ed-9386-2f125d045038},Waka Kotahi NZ Transport Agency,,1,11,-37.80122,175.32274
{f968e593-3e26-4036-82a2-51f1d8409901},Waka Kotahi NZ Transport Agency,,1,11,-36.83675,174.74177
{fa5f7ba4-1e5f-4626-bb87-e5b1aeae4d43},Waka Kotahi NZ Transport Agency,rural,1,11,-36.62521,174.66174
{aac5e10e-7309-4ffa-a0e1-b2af4b972d87},Waka Kotahi NZ Transport Agency,,1,11,-41.21593,174.88239
{ef1e8a44-5104-4823-a2aa-77f480fa6803},Waka Kotahi NZ Transport Agency,,1,11,-37.82635,175.29739
{0cd3efee-48a6-41f9-8aee-6f8158eab75b},Waka Kotahi NZ Transport Agency,rural,1,11,-36.79168,174.65535
{d2b2546f-cc6a-4173-8066-2d15e719ede8},Waka Kotahi NZ Transport Agency,,1,11,-36.95014,174.85768
{3ed48e4b-f966-47c4-8657-e15f78460bf6},Waka Kotahi NZ Transport Agency,,1,11,-36.90419,174.81128
{b463b4e0-efbe-440a-994d-e3e9ecd55bfe},Waka Kotahi NZ Transport Agency,,1,11,-36.38840,174.64292
{64052777-9868-43d6-9f53-32537b56f750},Waka Kotahi NZ Transport Agency,,1,11,-35.89108,174.43300
{b8e4d755-3676-41b6-a7a5-588ab3f3eec8},Waka Kotahi NZ Transport Agency,,1,11,-37.68659,176.16212
{a477f82d-9ed0-447b-8c83-14381dcbefc1},Waka Kotahi NZ Transport Agency,rural,1,11,-37.71489,176.28489
{02d805fa-93f8-4f18-aed7-ce25f3682a72},Waka Kotahi NZ Transport Agency,,1,11,-36.99688,174.87193
{dd07bf5e-f774-4abc-bb05-32fdb8842474},Waka Kotahi NZ Transport Agency,,1,11,-37.80110,175.32245
{7ec3901b-faf8-4895-bfff-74d6eb1081ea},Waka Kotahi NZ Transport Agency,,2,11,-36.39090,174.64912
{3d069c59-f3da-451d-a9fd-bcdbf1e0fed1},Waka Kotahi NZ Transport Agency,,1,11,-38.41805,175.81119
{28c60c32-ed59-4a38-9e77-ef336b14061f},Waka Kotahi NZ Transport Agency,rural,2,11,-36.71805,174.71327
{109241da-1a80-47e9-b084-488e9223085b},Waka Kotahi NZ Transport Agency,,1,11,-37.73185,175.21075
{80a043ba-2366-4b92-a2e4-d168ebbf409b},Waka Kotahi NZ Transport Agency,rural,1,11,-37.19029,175.57584
{081d73bd-9a5e-4f9f-b846-13e3ed429cab},Waka Kotahi NZ Transport Agency,,1,11,-36.85774,174.76817
{e51d04b1-e1e6-4055-9305-044b861158f0},Waka Kotahi NZ Transport Agency,rural,1,11,-37.71479,176.28532
{79343af0-a265-49a0-8ea8-5b3861ff97f0},Waka Kotahi NZ Transport Agency,,1,11,-37.67362,176.16971
{da6232d0-9915-416b-ab33-8d73a5555113},Waka Kotahi NZ Transport Agency,,1,11,-37.22593,175.00964
{c1d9e128-0cc7-43ad-9b7e-9286e05e57a6},Waka Kotahi NZ Transport Agency,rural,1,10,-36.86705,174.66634
{f8251e33-6475-4c47-a42a-dd4eff55bc8a},Waka Kotahi NZ Transport Agency,,1,10,-36.97688,174.78710
{dd7d3e95-f9f4-4dc6-a5d3-27e4af41c741},Waka Kotahi NZ Transport Agency,rural,1,10,-37.75399,176.10286
{d4bceceb-78a3-4e32-854d-78502db0b238},Waka Kotahi NZ Transport Agency,,1,10,-36.86061,174.75561
{b8876a4b-f421-4865-9bdc-07bc6830c90f},Waka Kotahi NZ Transport Agency,,1,10,-36.99640,174.84759
{60eb359a-dd17-4da6-8120-fe85752c9d44},Waka Kotahi NZ Transport Agency,,1,10,-36.90329,174.81221
{de5e4a5a-5069-498b-a65b-56ba2dc556ba},Waka Kotahi NZ Transport Agency,,1,10,-36.97410,174.81837
{5b1f7ab4-6df9-4afe-95aa-4e126f540750},Waka Kotahi NZ Transport Agency,,1,10,-41.33123,173.20301
{51cb2770-734a-483e-8820-e997a574d645},Waka Kotahi NZ Transport Agency,rural,1,10,-37.73833,176.10823
{ac2352ed-b51e-4b0a-8b5c-6b2d08d1cf5a},Waka Kotahi NZ Transport Agency,,1,10,-43.58459,172.70604
{2f32f18c-8764-42a2-9b41-d3f085b71a65},Waka Kotahi NZ Transport Agency,,1,10,-36.58482,174.66487
{cc1e4827-c33d-4d2b-b9ea-cda1853ed97d},Waka Kotahi NZ Transport Agency,,1,10,-46.41298,168.36144
{4f5c24aa-7e42-46f0-bcc5-524ceea33ff6},Waka Kotahi NZ Transport Agency,,1,10,-37.81292,175.34050
{dcaf8c20-6bb6-460e-a9e2-f8657307aedd},Waka Kotahi NZ Transport Agency,rural,1,10,-37.01388,174.90461
{4df8b2cb-f3ab-410b-bf08-878521e93a6b},Waka Kotahi NZ Transport Agency,,1,10,-36.86011,174.75926
{83e38122-65ef-4fb0-8ae9-2db2ed3fbb19},Waka Kotahi NZ Transport Agency,,1,10,-43.48974,172.66450
{86858473-9779-4b58-b0eb-abe2e33868a3},Waka Kotahi NZ Transport Agency,rural,1,10,-36.77207,174.74236
{128289e3-5f57-49b1-9b5f-ecc97750365d},Waka Kotahi NZ Transport Agency,,1,10,-36.85607,174.76884
{805042fa-274a-4ee6-a88c-1dddad16fcec},Waka Kotahi NZ Transport Agency,rural,1,10,-37.75356,176.10308
{2aa99493-6670-4b81-8bd1-926e6f2a3754},Waka Kotahi NZ Transport Agency,,1,10,-36.38876,174.64366
{75efbb46-7565-4ab7-a79b-28c118eb5146},Waka Kotahi NZ Transport Agency,,1,10,-43.54784,172.57762
{eed110c5-462d-4489-9932-e2cb3643e28d},Waka Kotahi NZ Transport Agency,rural,1,10,-37.69595,176.07260
{f75ff58a-2a3a-48d2-9d28-2ab098b4d725},Waka Kotahi NZ Transport Agency,,1,10,-37.75746,175.23105
{f4642a38-5505-41f7-94ad-f38ebc61ccb5},Waka Kotahi NZ Transport Agency,,1,10,-36.99161,174.84085
{3c45ac9f-efc1-491b-a115-1915c478270d},Waka Kotahi NZ Transport Agency,rural,1,10,-36.92678,174.78251
{7f7d4137-ff55-449d-b0ca-9ba865823613},Waka Kotahi NZ Transport Agency,rural,1,10,-37.73841,176.10766
{59a17575-6702-49ff-a4cb-1fe6197f1a48},Waka Kotahi NZ Transport Agency,,1,10,-37.22959,175.01799
{6d84481b-c114-4ade-a6b4-cc07d8e7818b},Waka Kotahi NZ Transport Agency,rural,1,10,-36.88194,174.78624
{02785442-bc5e-41f2-a8b4-908d9ad050c5},Waka Kotahi NZ Transport Agency,,1,10,-37.20751,174.99516
{66dfa9ce-d251-47c1-a570-f9bebbf13e6f},Waka Kotahi NZ Transport Agency,rural,1,10,-36.78200,174.67544
{11cb8992-25a6-473a-8220-05685022684d},Waka Kotahi NZ Transport Agency,,1,10,-37.22961,175.01543
{e97c002c-ebb0-4f2c-bb56-c7be66d6f4a4},Waka Kotahi NZ Transport Agency,,1,10,-36.90319,174.81199
{ded230fc-4695-44bd-bd99-0a8db91d0e32},Waka Kotahi NZ Transport Agency,,1,10,-36.85705,174.65122
{eccd60b0-86af-4598-85cf-98f9119422d3},Waka Kotahi NZ Transport Agency,,1,10,-36.87227,174.70243
{0b7c27d1-2d43-4036-8059-15b7654c8159},Waka Kotahi NZ Transport Agency,rural,1,10,-37.73691,176.15167
{d76f4793-e6f4-494a-9497-7a6fd82db967},Waka Kotahi NZ Transport Agency,,1,10,-39.30724,176.71904
{3358129f-8bf7-41a0-b6c7-5f0bb9cc4c2e},Waka Kotahi NZ Transport Agency,,1,10,-41.12868,174.90393
{1f610e82-5450-49e5-8586-422069361482},Waka Kotahi NZ Transport Agency,urban,1,10,-37.68278,176.22563
{722e29ec-b9f6-4c9b-9c72-b48dcdadd354},Waka Kotahi NZ Transport Agency,,1,10,-36.65593,174.66499
{7f67c796-bc5f-4e89-a24e-6929293142e4},Waka Kotahi NZ Transport Agency,,1,10,-43.58489,172.70609
{9c0ee53b-e610-412c-82e7-8c27bbd3c3ec},Waka Kotahi NZ Transport Agency,,1,10,-40.86882,175.03548
{51715ebb-ed39-4519-bf83-e6f144343386},Waka Kotahi NZ Transport Agency,rural,1,10,-39.34112,174.28543
{6de007af-a90b-4493-9d44-b7b4cba3ca34},Waka Kotahi NZ Transport Agency,rural,1,10,-46.09888,168.94591
{191b5cfa-645e-4e05-9407-ca781741f57a},Waka Kotahi NZ Transport Agency,rural,1,10,-37.73891,176.10776
{d1f2bc9e-c7df-4241-bdba-ef0a59b8bea5},Waka Kotahi NZ Transport Agency,,1,10,-37.21367,174.99927
{0704961e-073b-4025-906b-93a02115eb7f},Waka Kotahi NZ Transport Agency,,1,10,-37.21639,175.00080
{fe3118bf-9684-4559-89f3-1fc3d1a7589a},Waka Kotahi NZ Transport Agency,,1,10,-37.66517,176.20715
{5168a663-f95c-456f-8639-434e90bae898},Waka Kotahi NZ Transport Agency,rural,1,10,-36.80090,174.63776
{313a8ba0-01f2-4230-983d-d2f31dc02714},Waka Kotahi NZ Transport Agency,,1,10,-36.76927,174.68695
{8893636a-a1d7-4002-8cee-1d9dc95dcf15},Waka Kotahi NZ Transport Agency,,1,10,-37.10545,174.94576
{d5b753e5-412f-4a9f-a019-78173c206224},Waka Kotahi NZ Transport Agency,,1,10,-36.90548,174.81441
{2af90c48-6783-45a3-b39b-15f38c288390},Waka Kotahi NZ Transport Agency,,2,10,-38.14467,176.23772
{c9249a74-6b7b-4b30-8ce7-02c0bb44ce02},Waka Kotahi NZ Transport Agency,rural,1,10,-37.80068,176.39886
{b208074a-be61-4ea1-ba0c-5ee036d98ec9},Waka Kotahi NZ Transport Agency,rural,1,10,-43.54339,172.52570
{f7506b95-674e-4911-bf40-37c30c7db91d},Waka Kotahi NZ Transport Agency,,1,10,-37.22584,175.00990
{e554ae51-5394-4172-a976-aa719a8e9105},Waka Kotahi NZ Transport Agency,,1,10,-41.10853,174.91739
{7988ee27-9a53-4eca-8ff1-a6193e9e8f99},Waka Kotahi NZ Transport Agency,,1,10,-36.92084,174.84466
{b12f8ff5-f0b4-4859-8f4b-8a799a92a4a8},Waka Kotahi NZ Transport Agency,,1,10,-37.79456,175.24801
{0c48493a-e955-4eb0-a813-be878d77c499},Waka Kotahi NZ Transport Agency,rural,1,10,-41.10571,174.86828
{1c50236a-8a9d-4662-90ac-2d67cca14495},Waka Kotahi NZ Transport Agency,,1,10,-37.75759,175.23135
{4e58df58-55e7-40fd-b08f-db603196521f},Waka Kotahi NZ Transport Agency,,1,10,-37.66475,176.20791
{90631f6e-12e2-4a68-ac13-0265122e923a},Waka Kotahi NZ Transport Agency,rural,1,10,-37.80057,176.39966
{b7233450-e3f9-4c33-8313-fac875ecb179},Waka Kotahi NZ Transport Agency,,1,10,-36.89027,174.79936
{49712e08-9a7e-4d1f-8757-264def9f2220},Waka Kotahi NZ Transport Agency,rural,1,10,-37.94245,175.66762
{16b20b96-6d59-427e-9fb8-4d44495ca471},Waka Kotahi NZ Transport Agency,rural,1,10,-41.50799,173.95936
{ae13d8c5-8d58-4ca4-bbc1-ef7ad9dd82b0},Waka Kotahi NZ Transport Agency,,1,10,-36.84380,174.75032
{a54ed046-1608-4ff1-a9c5-f5171d539290},Waka Kotahi NZ Transport Agency,,1,10,-36.85987,174.75996
{b29a2d7a-d8cc-4472-90be-5c91febc1c02},Waka Kotahi NZ Transport Agency,,1,10,-39.63156,176.80125
{af5f329c-6f9e-49bb-b065-457a6f630a35},Waka Kotahi NZ Transport Agency,,1,10,-43.56086,172.45874
{5760b217-6379-4ef4-a844-8fdba81d68d1},Waka Kotahi NZ Transport Agency,,1,10,-36.62472,174.66464
{dee121ca-a22b-458d-b02f-10f032397a34},Waka Kotahi NZ Transport Agency,,1,10,-36.82122,174.75002
{f0e9069c-99e4-40ca-884d-e6928e0295be},Waka Kotahi NZ Transport Agency,,1,10,-36.91767,174.83680
{cb8e2cd8-6d8b-4413-aaad-951cc2e3e3b8},Waka Kotahi NZ Transport Agency,,1,10,-36.85738,174.76723
{e6606175-b7a2-4384-a602-2859eeff117e},Waka Kotahi NZ Transport Agency,,1,10,-36.38879,174.64267
{778a03cd-3725-4813-b0bc-77eddc6426a5},Waka Kotahi NZ Transport Agency,rural,1,10,-37.95800,176.97352
{08054d6a-f3c9-46a5-9649-46148e1bfb82},Waka Kotahi NZ Transport Agency,,1,10,-37.70749,175.20648
{b78ef3bc-e560-4762-a106-30a06d815fed},Waka Kotahi NZ Transport Agency,,1,10,-37.80113,175.32286
{3132ad04-1c71-43f4-8fe6-826774255a92},Waka Kotahi NZ Transport Agency,,1,10,-41.12120,174.85447
{09ff51f9-b147-4f46-be14-4668d124cc19},Waka Kotahi NZ Transport Agency,,1,10,-37.61180,175.18624
{afb4ec12-0d72-469d-a4f5-b86c5e799f12},Waka Kotahi NZ Transport Agency,,1,10,-45.87705,170.50455
{b0dd8a13-a3b5-454e-b464-615e82efe623},Waka Kotahi NZ Transport Agency,,1,10,-38.00736,175.32970
{c48be19a-4f0a-4633-bfd6-1457673e5dde},Waka Kotahi NZ Transport Agency,,1,10,-37.81875,175.34445
{29abf0df-1344-4a6c-8094-8795d72e4ccb},Waka Kotahi NZ Transport Agency,urban,1,10,-37.07350,174.93019
{69693ec4-4b3c-40e2-98f7-edfb62fa24f0},Waka Kotahi NZ Transport Agency,rural,2,10,-36.52836,174.67775
{f034840e-74a7-4129-ac35-6fd915227333},Waka Kotahi NZ Transport Agency,rural,1,10,-40.33231,175.84997
{bf5823c2-60f4-4019-8d1d-6bd4d36217e8},Waka Kotahi NZ Transport Agency,,1,10,-40.98186,174.96938
{cbb0ce7d-d0e9-4df4-91ba-7a4a2338746b},Waka Kotahi NZ Transport Agency,,1,10,-39.49675,176.87380
{fbe8b7fc-c88d-4028-81d7-605b5c166801},Waka Kotahi NZ Transport Agency,,1,10,-36.91007,174.73626
{459d27c2-42a9-45c9-b09f-0ba479ccb430},Waka Kotahi NZ Transport Agency,,1,9,-39.49608,176.87423
{4e362d1e-dd8f-4a09-aefd-c1b131b57973},Waka Kotahi NZ Transport Agency,rural,1,9,-36.92227,174.76724
{f0ab8a14-0a87-45cc-a164-3eb479c65b82},Waka Kotahi NZ Transport Agency,,1,9,-39.47439,176.87696
{e8db23cf-c7c0-4447-b1c0-5c17520af1b3},Waka Kotahi NZ Transport Agency,,1,9,-43.41009,172.64538
{805ad2fa-1fbc-4ad0-8404-c5984af04326},Waka Kotahi NZ Transport Agency,rural,1,9,-37.35507,175.08233
{9917cb1a-3baa-469a-8154-9b681236af7b},Waka Kotahi NZ Transport Agency,,1,9,-41.15788,174.97447
{a542de50-515c-4963-a784-d598202404d5},Waka Kotahi NZ Transport Agency,,1,9,-37.86798,175.45788
{564f6965-5760-49f1-83b5-996baee0c495},Waka Kotahi NZ Transport Agency,,1,9,-39.60698,176.83696
{852afc65-6fc0-4104-860f-d047d0d43cce},Waka Kotahi NZ Transport Agency,,1,9,-36.87239,174.70610
{88f29644-88fa-41b6-b32f-782285402c26},Waka Kotahi NZ Transport Agency,,1,9,-36.99807,174.85501
{1a6f8340-6487-4532-9b14-8c35b8dd3d5e},Waka Kotahi NZ Transport Agency,,1,9,-37.09052,174.94097
{f296ce2b-a48c-4f7b-b848-c48b60c5da22},Waka Kotahi NZ Transport Agency,,1,9,-36.87409,174.70395
{cce2edfc-dacc-439b-b990-f9898bc0d91f},Waka Kotahi NZ Transport Agency,,1,9,-41.11803,175.04701
{4d11f20f-1489-4b89-ba24-61ca3b93f029},Waka Kotahi NZ Transport Agency,,1,9,-37.69813,176.15280
{c9ded5ff-f7c4-4afe-8cef-f85f67a4a883},Waka Kotahi NZ Transport Agency,,1,9,-43.48608,172.62853
{e55de5d0-6699-40a4-9c08-c621a8dc9838},Waka Kotahi NZ Transport Agency,,1,9,-37.80160,175.30778
{9da145bf-f8c1-4d2d-b62b-c9361a8d35dc},Waka Kotahi NZ Transport Agency,rural,1,9,-36.87260,174.70511
{f02899da-4f45-4510-be88-885518c66113},Waka Kotahi NZ Transport Agency,,1,9,-36.86081,174.75716
{2e1a381d-b855-4cb4-9f62-4350acbbef02},Waka Kotahi NZ Transport Agency,rural,1,9,-39.33793,174.28415
{db993217-7505-4637-bb58-37ca95fa9684},Waka Kotahi NZ Transport Agency,,1,9,-35.89115,174.43236
{2173519f-3237-4452-9f99-8ed368e33d93},Waka Kotahi NZ Transport Agency,,1,9,-45.01143,168.74163
{08a8bb25-3f96-434d-b71f-c7e999fd4c09},Waka Kotahi NZ Transport Agency,,1,9,-37.81172,175.28213
{5a4ab22c-736a-4c5a-81f1-3c84db964f6d},Waka Kotahi NZ Transport Agency,rural,1,9,-41.32585,174.80984
{47a2ff7a-33dd-40d9-abc7-c614d79b7852},Waka Kotahi NZ Transport Agency,rural,1,9,-36.96433,174.86707
{47d8b8a2-a76c-4801-9ff3-e1afa2ed9d67},Waka Kotahi NZ Transport Agency,,1,9,-39.62067,176.81617
{f7625751-8ff1-434a-bdb1-c3336f0e3d80},Waka Kotahi NZ Transport Agency,rural,1,9,-36.85297,174.75500
{854137f5-3d3f-482d-ba5f-a253e4f72acb},Waka Kotahi NZ Transport Agency,rural,1,9,-37.94223,175.66819
{b557f353-b0e3-4ad3-8363-3b2496cb7b5b},Waka Kotahi NZ Transport Agency,,1,9,-36.91058,174.73737
{065a5c50-3f7c-4a29-a000-e2f5b8594a8f},Waka Kotahi NZ Transport Agency,,1,9,-36.90487,174.81362
{b4069302-5ea4-48c7-a096-0964d69255f4},Waka Kotahi NZ Transport Agency,,1,9,-36.99643,174.84827
{216afaec-e8d7-4309-97c6-72aab49890dc},Waka Kotahi NZ Transport Agency,,1,9,-37.20547,174.99291
{5068ea19-8ba9-4de8-9ba9-76357e72f025},Waka Kotahi NZ Transport Agency,rural,1,9,-41.32092,173.21165
{376ca871-749c-4184-b595-dc3d096322d7},Waka Kotahi NZ Transport Agency,rural,1,9,-37.07375,174.92769
{ffa89402-8c08-4f66-b2c8-5f474cf889cc},Waka Kotahi NZ Transport Agency,,1,9,-37.20492,174.99250
{8dcfabba-a389-41f1-b656-0d08f67fe184},Waka Kotahi NZ Transport Agency,,1,9,-36.71565,174.71062
{8af73e3c-a74a-47ca-ad7f-dcc3283752ca},Waka Kotahi NZ Transport Agency,,1,9,-39.60654,176.83748
{e96df279-dec4-48fe-a008-746b73211dd9},Waka Kotahi NZ Transport Agency,rural,1,9,-36.99666,174.87541
{eeb26fa1-605e-43c4-b401-85858e45ef32},Waka Kotahi NZ Transport Agency,,1,9,-43.37400,172.64570
{b1594f6a-5343-4b26-b407-9c201e0806b1},Waka Kotahi NZ Transport Agency,,1,9,-37.62134,175.59556
